# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 06:09:06 2024
#
# User preference: *
#
# COLUMN hostname:       Host Name
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
hostname,st_teff,st_mass,st_lum,ra,dec,sy_dist,sy_bmag,sy_vmag
HD 112640,4281.00,,,194.2415171,67.2429122,323.3350000,7.9570000,6.5364900
HD 113337,,,,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,,,,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,6669.00,1.41,0.615,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,,1.41,,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,6576.60,1.40,,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,6774.00,,0.632,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113337,6667.33,,0.620,195.4438496,63.6103280,36.1800000,6.4230000,6.0207800
HD 113538,4060.00,0.59,-0.921,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,4685.00,0.70,-1.046,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,4462.00,0.58,,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,,,,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,,,,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,,,,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,4139.50,,-0.896,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,4013.00,0.63,-0.862,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113538,,,,196.2339330,-52.4463502,16.2817000,10.4510000,9.0500000
HD 113996,,,,196.7948740,27.6244384,116.3340000,6.2590000,4.7704400
HD 113996 B,3388.00,,,196.7811739,27.6228615,112.3300000,,18.2841000
HD 113996,4181.00,1.49,2.464,196.7948740,27.6244384,116.3340000,6.2590000,4.7704400
HD 113996,4069.00,,,196.7948740,27.6244384,116.3340000,6.2590000,4.7704400
HD 113996,3982.33,,2.572,196.7948740,27.6244384,116.3340000,6.2590000,4.7704400
HD 113996,,,,196.7948740,27.6244384,116.3340000,6.2590000,4.7704400
HD 114082,6613.00,1.38,0.584,197.3171237,-60.3084347,95.3906000,8.6360000,8.2000000
HD 114082,6613.00,,,197.3171237,-60.3084347,95.3906000,8.6360000,8.2000000
HD 114082,6651.00,1.47,0.583,197.3171237,-60.3084347,95.3906000,8.6360000,8.2000000
HD 114082,6613.00,,,197.3171237,-60.3084347,95.3906000,8.6360000,8.2000000
HD 114386,4875.00,0.68,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4849.17,,-0.544,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4804.00,0.68,-0.540,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4820.00,0.78,-0.495,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4836.00,0.60,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,0.78,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4774.00,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4910.00,0.70,-0.570,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,5040.00,0.75,-0.590,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,,,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4804.00,0.54,,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114386,4826.89,0.78,-0.542,197.6652124,-35.0561807,27.9243000,9.7970000,8.7300000
HD 114729,5820.00,0.94,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5845.29,1.05,0.420,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5779.00,0.95,0.339,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729 B,3626.00,0.34,-1.702,198.1821816,-31.8726477,,,14.4171000
HD 114729,5865.00,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,0.93,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5844.00,0.94,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5835.00,1.24,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5886.00,0.97,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5755.82,0.96,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5835.00,,0.421,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5821.00,1.00,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,,1.00,,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114729,5844.00,0.94,0.334,198.1833997,-31.8746756,37.8063000,7.2870000,6.6800000
HD 114783,5135.00,0.85,-0.377,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,0.90,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5126.74,0.87,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5098.00,0.77,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5160.00,0.88,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,0.85,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5100.00,,-0.373,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,0.92,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5089.00,0.85,-0.411,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5133.00,0.79,-0.413,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,,0.85,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5135.00,0.85,,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 114783,5084.00,0.85,-0.372,198.1818436,-2.2649921,21.0628000,8.4360000,7.5600000
HD 11505,5757.15,1.03,0.151,28.2750265,-1.3284416,38.9679000,8.3430000,7.4300000
HD 11505,,1.03,,28.2750265,-1.3284416,38.9679000,8.3430000,7.4300000
HD 11506,,1.12,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,,,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6204.00,1.24,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6030.00,1.12,0.337,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,,,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6058.00,1.19,0.360,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6030.00,1.24,0.330,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6066.00,1.25,0.286,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6116.00,,0.337,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6183.00,1.51,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,,,,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 11506,6055.00,1.24,0.328,28.2106607,-19.5073960,51.2610000,8.1070000,7.5100000
HD 115954,5957.00,1.18,,199.9853694,38.3691383,87.6437000,9.0040000,8.3400000
HD 115954,5957.00,1.18,,199.9853694,38.3691383,87.6437000,9.0040000,8.3400000
HD 115954,5839.80,1.05,0.481,199.9853694,38.3691383,87.6437000,9.0040000,8.3400000
HD 116029,4819.00,1.28,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,,,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,4819.00,,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,4923.30,,1.063,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,4811.00,1.33,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029 B,,,,,,,,
HD 116029,,1.33,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,4819.00,0.83,,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 116029,4951.00,1.58,1.053,200.1646905,24.6484725,123.2450000,8.8980000,7.8800000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,1.03,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5615.00,1.00,0.043,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,1.03,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5618.00,0.99,0.066,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5643.50,,0.066,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5662.00,0.96,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5723.00,1.04,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5667.00,0.98,0.064,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5724.00,1.08,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5634.75,1.02,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5732.00,1.05,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5732.00,1.05,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 117207,5649.00,,,202.3368806,-35.5713041,32.3547000,7.9850000,7.2600000
HD 11755,,,,29.7078360,73.1521372,235.0450000,8.3360000,6.8826900
HD 11755,4454.00,,,29.7078360,73.1521372,235.0450000,8.3360000,6.8826900
HD 11755,4312.00,0.72,,29.7078360,73.1521372,235.0450000,8.3360000,6.8826900
HD 11755,4312.50,0.90,,29.7078360,73.1521372,235.0450000,8.3360000,6.8826900
HD 11755,4366.60,,2.169,29.7078360,73.1521372,235.0450000,8.3360000,6.8826900
HD 117618,,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,6003.00,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5990.00,1.08,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5901.00,1.05,0.180,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,,1.07,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5855.00,1.05,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5995.71,1.10,0.213,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5977.00,1.17,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5990.00,1.08,0.201,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,5974.00,,0.214,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 117618,,,,203.1066418,-47.2719049,37.7781000,7.7690000,7.1700000
HD 118203,5864.00,1.84,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5828.70,,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5910.00,1.21,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,,,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5890.00,1.34,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5872.00,1.35,0.646,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5836.95,1.05,0.643,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5600.00,1.23,,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5683.00,1.25,0.618,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5828.67,,0.646,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 118203,5788.00,1.22,0.700,203.5099560,53.7281876,92.2589000,8.7460000,8.0500000
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5332.00,0.88,0.458,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5164.00,,0.472,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5349.00,1.12,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5372.00,1.08,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5285.00,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5345.60,1.15,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5303.00,0.91,0.459,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,,1.08,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964 B,3905.00,0.60,-1.098,29.2944475,-10.2492002,33.5240000,12.5160000,11.1230000
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,5321.00,1.10,0.470,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11964,,,,29.2884252,-10.2434693,33.5369000,7.2550000,6.4152500
HD 11977,4970.00,1.91,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,5008.00,2.13,1.840,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,,1.80,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,,,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,,2.31,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,5004.87,,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,4936.50,,1.839,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,,,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 11977,5067.00,2.31,,28.7347403,-67.6469871,67.9331000,5.6210000,4.6800000
HD 120084,4892.00,2.12,1.630,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4901.33,,1.700,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4883.57,,,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,,,,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4892.00,2.66,1.797,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4892.00,2.15,,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,,2.50,,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4892.00,2.39,1.640,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 120084,4879.00,2.16,1.738,205.6619890,78.0646376,103.0440000,6.9170000,5.9068600
HD 121504,6075.00,1.17,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,6075.00,1.18,0.190,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,,,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,,,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,6027.00,1.62,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,6022.00,1.13,0.185,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,,,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,5951.00,1.10,0.174,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,,,,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,6024.54,1.12,0.150,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 121504,6004.25,,0.151,209.3199062,-56.0404085,41.6592000,8.1190000,7.5400000
HD 12235,5986.00,1.10,0.575,30.0391601,3.0959098,31.7627000,6.4730000,5.8805100
HD 12235,,1.10,,30.0391601,3.0959098,31.7627000,6.4730000,5.8805100
HD 122562,4956.00,,,210.5886904,20.8810286,53.2528000,8.6210000,7.6590000
HD 122562,,1.24,,210.5886904,20.8810286,53.2528000,8.6210000,7.6590000
HD 124330,6138.00,1.16,0.338,212.8207093,54.4089731,60.1977000,8.5400000,7.8800000
HD 124330,5873.00,1.15,,212.8207093,54.4089731,60.1977000,8.5400000,7.8800000
HD 12484,5920.00,1.01,,30.6115322,2.8158078,48.3367000,8.7550000,8.1800000
HD 12484,5840.75,,0.022,30.6115322,2.8158078,48.3367000,8.7550000,8.1800000
HD 12484,,,,30.6115322,2.8158078,48.3367000,8.7550000,8.1800000
HD 12484,,,,30.6115322,2.8158078,48.3367000,8.7550000,8.1800000
HD 12484,5835.00,1.05,0.021,30.6115322,2.8158078,48.3367000,8.7550000,8.1800000
HD 125271,,0.75,,216.6474037,-81.4542756,39.3466000,10.6380000,9.6800000
HD 125271,4703.93,0.75,-0.604,216.6474037,-81.4542756,39.3466000,10.6380000,9.6800000
HD 125390,4850.00,1.36,,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125390,4882.00,1.60,,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125390,,,,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125390,4850.00,,,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125390,4919.23,,1.124,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125390,,1.82,,214.5387463,38.9669132,153.6470000,9.1780010,8.2100000
HD 125595,4691.00,0.29,,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,,,,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,4693.00,0.70,-0.602,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,4742.13,,-0.617,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,,,,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,,,,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,4908.00,0.76,,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125595,4691.00,0.75,-0.611,215.3434326,-40.3942443,28.1989000,10.1970000,9.0300000
HD 125612,5931.00,1.19,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612 B,3141.00,0.20,-2.319,215.2305370,-17.5056727,56.9931000,18.2240000,17.4900000
HD 125612,,,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5841.00,1.11,0.060,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5841.00,1.05,0.129,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5867.00,,0.130,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,,1.05,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5897.00,1.10,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5894.00,1.10,0.001,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,5900.00,1.09,0.037,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,,,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 125612,,,,215.2227183,-17.4818147,57.6207000,8.9300000,8.3100000
HD 12648,5004.33,,1.753,34.7480718,85.7365329,182.1920000,7.8970000,6.9865600
HD 12648,5103.00,,,34.7480718,85.7365329,182.1920000,7.8970000,6.9865600
HD 12648,4835.00,0.67,,34.7480718,85.7365329,182.1920000,7.8970000,6.9865600
HD 12648,4835.80,1.20,,34.7480718,85.7365329,182.1920000,7.8970000,6.9865600
HD 12648,,,,34.7480718,85.7365329,182.1920000,7.8970000,6.9865600
HD 126525,,,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,5638.00,0.90,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,,,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,,,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,,,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,5644.33,1.00,-0.040,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,5638.00,0.88,-0.046,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,,,,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 126525,5667.30,,-0.040,216.8852514,-51.9329118,37.6506000,8.5300000,7.8500000
HD 12661,5715.00,1.05,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5754.00,1.07,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5748.00,1.02,0.063,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5645.00,1.20,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,,,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5655.00,1.00,0.133,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,,,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,,,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5702.00,1.05,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5656.00,,0.134,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,,,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5661.18,1.08,,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 12661,5785.00,1.10,0.033,31.1423525,25.4135632,37.8478000,8.1560000,7.4300000
HD 126614,,1.15,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5568.00,1.26,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,,,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,,,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,,,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5585.00,1.15,0.083,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,,,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,,,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
NLTT 37349,3181.00,0.30,-2.018,216.6903457,-5.1727054,73.2052000,,16.6800000
HD 126614,5491.67,,0.164,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5585.00,1.15,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5470.00,0.96,0.163,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5409.83,1.02,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614 B,,0.40,,,,,,
HD 126614,,0.96,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 126614,5601.00,1.14,,216.7005171,-5.1784093,73.0961000,9.6620000,8.8100000
HD 128311,,,,219.0032292,9.7454368,16.3292000,8.4220000,7.4800000
HD 128311,,0.83,,219.0032292,9.7454368,16.3292000,8.4220000,7.4800000
HD 128311,,0.84,,219.0032292,9.7454368,16.3292000,8.4220000,7.4800000
HD 128311,4917.00,0.81,-0.518,219.0032292,9.7454368,16.3292000,8.4220000,7.4800000
