# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Sep 28 18:08:25 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_pnum:        Number of Planets
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,sy_pnum,rastr,ra,decstr,dec
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-894 b,1,19h14m56.17s,288.7340513,+46d56m21.71s,46.9393630
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-895 b,1,19h17m09.77s,289.2906978,+51d24m32.38s,51.4089936
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 b,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-896 c,2,18h49m45.39s,282.4391402,+43d44m03.94s,43.7344291
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-897 b,1,19h22m20.83s,290.5867992,+51d41m44.78s,51.6957731
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-898 b,1,19h06m20.50s,286.5854116,+46d52m15.20s,46.8708877
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-899 b,1,19h49m55.81s,297.4825612,+40d40m50.67s,40.6807412
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 b,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 c,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-9 d,3,19h02m17.76s,285.5739904,+38d24m02.95s,38.4008192
Kepler-90 i,8,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239
Kepler-90 i,8,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-900 b,1,19h44m42.55s,296.1772720,+46d59m56.27s,46.9989635
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-901 b,1,19h24m36.67s,291.1528056,+40d53m15.65s,40.8876814
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-902 b,1,19h18m55.61s,289.7317067,+46d57m13.95s,46.9538750
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 b,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-903 c,2,19h15m05.04s,288.7710137,+40d39m51.04s,40.6641771
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-904 b,1,19h15m17.50s,288.8229001,+40d23m20.44s,40.3890100
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-905 b,1,19h20m12.28s,290.0511468,+46d42m48.27s,46.7134077
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-906 b,1,19h25m37.33s,291.4055614,+40d07m31.53s,40.1254254
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-907 b,1,19h01m54.36s,285.4764959,+41d37m57.58s,41.6326615
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-908 b,1,19h41m17.41s,295.3225434,+39d22m35.26s,39.3764624
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-909 b,1,19h18m01.53s,289.5063796,+45d22m15.50s,45.3709728
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-91 b,1,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-910 b,1,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-911 b,1,19h54m21.41s,298.5891948,+40d45m02.49s,40.7506921
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-912 b,1,19h52m26.68s,298.1111779,+41d45m29.97s,41.7583240
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 b,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-913 c,2,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-914 b,1,19h21m38.90s,290.4120774,+44d53m57.56s,44.8993227
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-915 b,1,19h22m22.11s,290.5921293,+45d44m13.99s,45.7372184
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-916 b,1,19h23m56.01s,290.9833818,+45d58m24.00s,45.9733334
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-917 b,1,19h56m12.30s,299.0512562,+47d56m57.36s,47.9492677
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-918 b,1,19h52m48.17s,298.2007268,+48d16m04.05s,48.2677925
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-919 b,1,19h52m27.55s,298.1147862,+48d29m39.78s,48.4943834
Kepler-92 b,3,19h16m20.65s,289.0860607,+41d33m46.88s,41.5630224
Kepler-92 b,3,19h16m20.65s,289.0860607,+41d33m46.88s,41.5630224
Kepler-92 b,3,19h16m20.65s,289.0860607,+41d33m46.88s,41.5630224
Kepler-92 b,3,19h16m20.65s,289.0860607,+41d33m46.88s,41.5630224
Kepler-92 b,3,19h16m20.65s,289.0860607,+41d33m46.88s,41.5630224
