# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 05:46:58 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,pl_masse,pl_eqt,pl_orbincl,st_teff,st_lum,st_vsin,ra,dec,sy_dist,sy_bmag,sy_vmag
HD 192699 b,,,,5041.00,,,304.0248392,4.5805708,71.8627000,7.3140000,6.4559100
HD 192699 b,,,,,,,304.0248392,4.5805708,71.8627000,7.3140000,6.4559100
HD 194490 b,3561.90296,,57.990,,,,306.9980087,-51.6644646,80.2349000,9.6200000,8.9900000
HD 195019 b,,,,5751.00,,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5746.62,,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5788.00,,2.4700,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5842.00,,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5600.00,,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5750.00,0.333,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 195019 b,,,,5750.00,0.333,,307.0792427,18.7692509,37.6681000,7.5560000,6.8759100
HD 196050 b,,,,5879.00,,,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196050 b,1493.79351,,42.000,,,3.3000,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196050 b,,,,,,3.2700,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196050 b,,,,5590.00,,,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196050 b,1446.11925,,41.000,5892.00,,,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196050 b,,,,5918.00,0.260,3.1000,309.4637796,-60.6347649,50.6742000,8.0400000,7.5000000
HD 196067 b,3972.85509,,41.200,,0.536,,310.4364195,-75.3514992,39.9346000,7.0580000,6.5100000
HD 196067 b,,,,6017.00,0.572,1.4500,310.4364195,-75.3514992,39.9346000,7.0580000,6.5100000
HD 19615 b,,,,4263.00,2.515,2.6000,48.7813299,73.8680150,265.1550000,8.0280000,6.5559400
HD 196885 A b,,,,6172.00,0.428,,309.9664609,11.2500236,34.1692000,6.9230000,6.3967700
HD 196885 A b,,,,6254.00,0.380,7.8000,309.9664609,11.2500236,34.1692000,6.9230000,6.3967700
HD 196885 A b,,,,6340.00,0.380,7.3000,309.9664609,11.2500236,34.1692000,6.9230000,6.3967700
HD 197037 b,,,,6150.00,,,309.8869681,42.2475930,33.1944000,7.3110000,6.8229400
HD 199509 b,,,,,,,317.3445632,-82.0274926,24.3056000,7.7150000,6.9800000
HD 19994 b,,,,6217.00,0.580,8.1000,48.1943193,-1.1963955,22.5242000,5.6320000,5.0634500
HD 19994 b,,,,6188.00,,8.6000,48.1943193,-1.1963955,22.5242000,5.6320000,5.0634500
HD 20003 b,,,,5494.00,-0.143,1.9000,46.9090081,-72.3219221,41.8316000,9.0320000,8.3900000
HD 20003 c,,,,5494.00,-0.143,1.9000,46.9090081,-72.3219221,41.8316000,9.0320000,8.3900000
HD 200964 b,,,,5079.00,,,316.6664183,3.8033357,72.5922000,7.3780000,6.4860500
HD 200964 b,,,,4982.00,,,316.6664183,3.8033357,72.5922000,7.3780000,6.4860500
HD 200964 b,,,,5164.00,1.064,2.2800,316.6664183,3.8033357,72.5922000,7.3780000,6.4860500
HD 200964 c,,,,4982.00,,,316.6664183,3.8033357,72.5922000,7.3780000,6.4860500
HD 200964 c,,,,5164.00,1.064,2.2800,316.6664183,3.8033357,72.5922000,7.3780000,6.4860500
HD 202206 c,5689.15700,,7.700,5766.00,,2.3000,318.7405221,-20.7897284,45.9665000,8.7910000,8.0800000
HD 202206 c,,,,,,,318.7405221,-20.7897284,45.9665000,8.7910000,8.0800000
HD 202206 c,,,90.000,,,,318.7405221,-20.7897284,45.9665000,8.7910000,8.0800000
HD 202696 b,634.38868,,90.000,5040.00,1.369,2.0000,319.2250346,27.2582799,188.5460000,8.9270000,8.2300000
HD 202696 c,592.43512,,90.000,5040.00,1.369,2.0000,319.2250346,27.2582799,188.5460000,8.9270000,8.2300000
HD 202772 A b,,3184,,6188.00,,,319.6995877,-26.6163743,161.4980000,8.8470000,8.3240000
HD 202772 A b,323.23311,2132,84.510,6272.00,0.971,,319.6995877,-26.6163743,161.4980000,8.8470000,8.3240000
HD 202772 A b,,,84.500,6272.00,0.971,,319.6995877,-26.6163743,161.4980000,8.8470000,8.3240000
HD 203030 b,3496.11248,1040,,,,,319.7432238,26.2305846,39.2503000,9.0900000,8.4500000
HD 203030 b,7656.09700,1206,,,,,319.7432238,26.2305846,39.2503000,9.0900000,8.4500000
HD 20329 b,7.42000,2141,76.010,5596.00,0.049,3.5000,49.1781240,15.6563542,63.6796000,9.4300000,8.7600000
HD 20329 b,,1576,,5640.00,,,49.1781240,15.6563542,63.6796000,9.4300000,8.7600000
HD 203387 b,,,,,,,320.5617820,-16.8345229,61.7477000,5.1730000,4.2800000
HD 203387 c,2378.94563,,158.462,,,,320.5617820,-16.8345229,61.7477000,5.1730000,4.2800000
HD 2039 b,,,,,,,6.0851069,-56.6499880,85.6922000,9.8060000,9.0000000
HD 2039 b,,,,,,3.2500,6.0851069,-56.6499880,85.6922000,9.8060000,9.0000000
HD 2039 b,,,,5945.00,,,6.0851069,-56.6499880,85.6922000,9.8060000,9.0000000
HD 204313 b,,,,5767.00,,1.5900,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 b,,,,5783.00,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 b,1576.42890,,64.000,5767.00,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 b,1466.77810,,72.917,,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 b,,,,5776.00,,2.4000,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 b,,,,5760.00,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 c,,,,,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 c,,,,5776.00,,2.4000,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 e,4868.17771,,176.092,,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204313 e,6324.78530,,60.000,5767.00,,,322.0510568,-21.7274194,47.7945000,8.5860000,7.9900000
HD 204941 b,,,,5026.00,,,323.0966714,-20.9579570,28.7165000,9.2530000,8.4500000
HD 204941 b,,,,5056.00,-0.509,,323.0966714,-20.9579570,28.7165000,9.2530000,8.4500000
HD 205158 b,,,,,,,323.9186227,-59.6933144,86.6159000,8.4300000,7.8400000
HD 205739 b,,,,6176.00,0.360,4.4800,324.5351273,-31.7378373,92.5087000,9.0900000,8.5600000
HD 206255 b,,,,5635.00,,,325.5917768,-50.0935884,75.2363000,8.3280000,7.6200000
HD 206610 b,,,,4842.00,,,325.8537599,-7.4082451,147.1920000,9.3780000,8.3400000
HD 206610 b,,,,4890.00,,,325.8537599,-7.4082451,147.1920000,9.3780000,8.3400000
HD 206610 b,,,,4874.00,1.276,,325.8537599,-7.4082451,147.1920000,9.3780000,8.3400000
HD 206893 b,8899.19540,1429,146.800,,,,326.3416874,-12.7833522,40.7583000,7.1080000,6.6880400
HD 206893 b,8263.53858,1500,145.600,6500.00,,,326.3416874,-12.7833522,40.7583000,7.1080000,6.6880400
HD 206893 c,4036.42077,1182,150.900,,,,326.3416874,-12.7833522,40.7583000,7.1080000,6.6880400
HD 207496 b,6.10000,743,88.790,4819.00,,,328.7181708,-77.3388025,23.6060000,9.1670000,8.2300000
HD 207496 b,,853,,4867.00,,,328.7181708,-77.3388025,23.6060000,9.1670000,8.2300000
HD 20781 b,,,,5256.00,-0.310,1.1000,50.0139757,-28.7841175,35.9715000,9.2390000,8.4800000
HD 20781 c,,,,5256.00,-0.310,1.1000,50.0139757,-28.7841175,35.9715000,9.2390000,8.4800000
HD 20781 d,,,,5256.00,-0.310,1.1000,50.0139757,-28.7841175,35.9715000,9.2390000,8.4800000
HD 20781 e,,,,5256.00,-0.310,1.1000,50.0139757,-28.7841175,35.9715000,9.2390000,8.4800000
HD 20782 b,,,,5790.00,,,50.0166232,-28.8543535,35.9864000,7.9630000,7.3600000
HD 20782 b,,,,5798.00,,1.7000,50.0166232,-28.8543535,35.9864000,7.9630000,7.3600000
HD 20782 b,,,,5782.13,0.107,,50.0166232,-28.8543535,35.9864000,7.9630000,7.3600000
HD 20782 b,,,,5782.13,0.107,,50.0166232,-28.8543535,35.9864000,7.9630000,7.3600000
HD 20782 b,,,,5758.00,1.250,,50.0166232,-28.8543535,35.9864000,7.9630000,7.3600000
HD 207832 b,,,,5710.00,-0.112,3.0000,328.1517893,-26.0271749,58.9291000,9.4740000,8.7800000
HD 207832 b,,,,5761.00,,,328.1517893,-26.0271749,58.9291000,9.4740000,8.7800000
HD 207832 b,,,,5726.00,-0.110,,328.1517893,-26.0271749,58.9291000,9.4740000,8.7800000
HD 207832 c,,,,5710.00,-0.112,3.0000,328.1517893,-26.0271749,58.9291000,9.4740000,8.7800000
HD 207897 b,14.80000,582,,5106.00,-0.421,,325.2016451,84.3337613,28.2938000,9.2640000,8.3700000
HD 207897 b,14.40000,632,88.757,5070.00,-0.444,2.0000,325.2016451,84.3337613,28.2938000,9.2640000,8.3700000
HD 207897 b,,543,,5071.00,,,325.2016451,84.3337613,28.2938000,9.2640000,8.3700000
HD 20794 b,,660,90.000,5401.00,,3.0000,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 b,,,,,,,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 c,,,,,,,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 c,,508,90.000,5401.00,,3.0000,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 d,,,,,,,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 d,,388,90.000,5401.00,,3.0000,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 20794 e,,,,,,,49.9997666,-43.0666533,6.0027800,4.9660000,4.2600000
HD 208487 b,,,,5929.00,,,329.3332489,-37.7641354,45.1470000,8.0230000,7.4700000
HD 208487 b,,,,6067.00,,4.6100,329.3332489,-37.7641354,45.1470000,8.0230000,7.4700000
HD 208487 b,,,,,,,329.3332489,-37.7641354,45.1470000,8.0230000,7.4700000
HD 208527 b,,,,4035.00,,3.6000,329.0999413,21.2399220,312.2020000,8.1300000,6.3898400
HD 20868 b,,,,4795.00,-0.529,1.1000,50.1794053,-33.7296900,47.7223000,10.9350000,9.9200000
HD 20868 b,,,,4802.00,,,50.1794053,-33.7296900,47.7223000,10.9350000,9.9200000
HD 208897 b,,,,4860.00,1.090,3.9000,329.7490639,19.0201591,67.4872000,7.5230000,6.5082100
HD 208897 b,,,,4860.00,1.090,3.9000,329.7490639,19.0201591,67.4872000,7.5230000,6.5082100
HD 209458 b,203.40000,,,6092.00,0.252,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,217.71355,,86.100,5998.00,0.208,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,,,,4.4000,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,1448,,6052.00,0.231,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,1338,,6052.00,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,86.710,6065.00,0.210,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,226.93062,1459,86.590,6117.00,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,86.680,,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,,,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,197.05000,,,6025.00,,3.0000,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,217.70400,1449,86.710,6065.00,0.210,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,219.30270,1450,,6052.00,0.231,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,216.76006,,86.710,6065.00,,4.4900,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,86.929,,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,219.29000,1450,,,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,232.01590,,86.710,6091.00,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,1484,86.780,6052.00,0.231,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,235.19420,,,6071.00,0.248,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,,6065.00,0.210,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,,6026.35,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,,,,6091.00,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 209458 b,200.22000,,87.100,6000.00,,,330.7950219,18.8842419,48.3016000,8.1680000,7.6500000
HD 210193 b,,,,5790.00,,,332.3951324,-41.2252050,42.2029000,8.4880000,7.8300000
HD 210277 b,,,,5570.00,-0.032,,332.3748117,-7.5505962,21.2985000,7.2960000,6.5434800
HD 210277 b,,,,5555.00,,,332.3748117,-7.5505962,21.2985000,7.2960000,6.5434800
HD 210277 b,,,,5538.00,,,332.3748117,-7.5505962,21.2985000,7.2960000,6.5434800
HD 210277 b,,,,5532.00,,,332.3748117,-7.5505962,21.2985000,7.2960000,6.5434800
HD 210277 b,,,,5505.83,,,332.3748117,-7.5505962,21.2985000,7.2960000,6.5434800
HD 210702 b,,,,4912.00,1.035,,332.9638643,16.0404806,54.1963000,6.8950000,5.9302200
HD 210702 b,,,,,,,332.9638643,16.0404806,54.1963000,6.8950000,5.9302200
HD 210702 b,,,,4951.00,,,332.9638643,16.0404806,54.1963000,6.8950000,5.9302200
HD 210702 b,,,,4967.00,1.149,1.9900,332.9638643,16.0404806,54.1963000,6.8950000,5.9302200
HD 211403 b,,380,,6273.00,,18.4000,333.8158177,58.2755601,83.0919000,8.8280000,8.4800000
HD 211810 b,,,,5652.00,0.070,,334.5286724,61.1349912,64.6353000,9.3090000,8.5900000
HD 211970 b,,,,4127.00,,,335.5661579,-54.5596006,13.1277000,10.4020000,10.2400000
HD 212301 b,,,,6256.00,0.243,,336.8803957,-77.7183219,54.2304000,8.3140000,7.7600000
HD 212301 b,,,,6239.00,,,336.8803957,-77.7183219,54.2304000,8.3140000,7.7600000
HD 212771 b,,,,5069.00,,,336.7624130,-17.2641046,111.1550000,8.4790000,7.6000000
HD 212771 b,,,,5003.00,,,336.7624130,-17.2641046,111.1550000,8.4790000,7.6000000
HD 212771 b,,,,5121.00,1.188,,336.7624130,-17.2641046,111.1550000,8.4790000,7.6000000
HD 213240 b,,,,5975.00,,3.9700,337.7506266,-49.4341037,40.8707000,7.4250000,6.8100000
HD 213240 b,1655.88600,,63.000,5975.00,,,337.7506266,-49.4341037,40.8707000,7.4250000,6.8100000
HD 213240 b,,,,5979.00,,,337.7506266,-49.4341037,40.8707000,7.4250000,6.8100000
HD 213472 b,,,,5729.54,,,337.7069969,40.7222277,64.4527000,8.6630000,8.1700000
HD 213519 b,,,,,,,337.7727845,45.1452472,41.0014000,8.3210000,7.6800000
HD 213885 b,,1835,,5795.29,,,338.9837166,-59.8648290,48.0883000,8.4950000,7.9500000
HD 213885 b,8.83000,2128,80.090,5978.00,0.139,3.0000,338.9837166,-59.8648290,48.0883000,8.4950000,7.9500000
HD 213885 c,,1265,,5978.00,0.139,3.0000,338.9837166,-59.8648290,48.0883000,8.4950000,7.9500000
HD 21411 b,,,,5605.00,,,51.5474155,-30.6168403,29.1328000,8.6420000,7.8800000
HD 214823 b,,,,6215.00,0.638,5.7000,340.0832062,31.7875183,101.3680000,8.6290000,8.0600000
HD 214823 b,,,,5933.00,0.670,,340.0832062,31.7875183,101.3680000,8.6290000,8.0600000
HD 214823 b,5914.78665,,99.510,,,,340.0832062,31.7875183,101.3680000,8.6290000,8.0600000
HD 214823 b,6451.91666,,78.700,6215.00,,,340.0832062,31.7875183,101.3680000,8.6290000,8.0600000
HD 215152 b,,,,4935.00,,3.3500,340.8380941,-6.4020685,21.5974000,9.0940000,8.1100000
HD 215152 c,,,,4935.00,,3.3500,340.8380941,-6.4020685,21.5974000,9.0940000,8.1100000
HD 215152 d,,,,4935.00,,3.3500,340.8380941,-6.4020685,21.5974000,9.0940000,8.1100000
HD 215152 e,,,,4935.00,,3.3500,340.8380941,-6.4020685,21.5974000,9.0940000,8.1100000
HD 21520 b,17.70000,637,89.230,5871.00,0.066,2.5000,51.6403449,-43.6136649,79.2080000,9.8060000,9.1700000
HD 215497 b,,,,5113.00,-0.410,1.6700,341.6527140,-56.5997984,40.5468000,9.9180000,8.9600000
HD 215497 b,,,,5110.00,,,341.6527140,-56.5997984,40.5468000,9.9180000,8.9600000
HD 215497 c,111.23994,,90.000,,,,341.6527140,-56.5997984,40.5468000,9.9180000,8.9600000
HD 215497 c,,,,5113.00,-0.410,1.6700,341.6527140,-56.5997984,40.5468000,9.9180000,8.9600000
HD 216435 b,,,,5943.00,,,343.4094703,-48.5986332,32.9834000,6.6340000,6.0300000
HD 216435 b,,,,5999.00,,,343.4094703,-48.5986332,32.9834000,6.6340000,6.0300000
HD 216437 b,,,,5909.00,,,343.6639631,-70.0733957,26.6902000,6.7100000,6.0400000
HD 216437 b,1233.17422,,35.000,5909.00,,,343.6639631,-70.0733957,26.6902000,6.7100000,6.0400000
HD 216437 b,,,,,,,343.6639631,-70.0733957,26.6902000,6.7100000,6.0400000
HD 216437 b,1334.87931,,148.000,,,3.7000,343.6639631,-70.0733957,26.6902000,6.7100000,6.0400000
HD 216437 b,,,,5887.00,0.350,2.5000,343.6639631,-70.0733957,26.6902000,6.7100000,6.0400000
HD 216520 b,,,,5160.01,,,341.8768719,83.6975307,19.5520000,8.4080000,7.5300000
HD 216520 b,,,,5103.00,-0.452,0.2000,341.8768719,83.6975307,19.5520000,8.4080000,7.5300000
HD 216520 c,,,,5103.00,-0.452,0.2000,341.8768719,83.6975307,19.5520000,8.4080000,7.5300000
HD 216536 b,,,,4639.00,1.800,2.6000,343.2665641,44.4777303,376.2330000,10.4180000,9.2290000
HD 216536 b,,,,4639.00,,,343.2665641,44.4777303,376.2330000,10.4180000,9.2290000
HD 216770 b,,,,,-0.100,1.4000,343.9748751,-26.6595286,36.6625000,8.9380000,8.1100000
HD 216770 b,,,,5399.00,,,343.9748751,-26.6595286,36.6625000,8.9380000,8.1100000
HD 21693 b,,,,5430.00,-0.208,1.6000,51.8040469,-58.3232726,33.2550000,8.7150000,7.9500000
HD 21693 c,,,,5430.00,-0.208,1.6000,51.8040469,-58.3232726,33.2550000,8.7150000,7.9500000
HD 217107 b,,,,5622.00,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 b,,,,5575.00,0.098,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 b,,,,5575.00,0.098,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 b,,,,5606.83,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 b,,,,,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 b,,,,5646.00,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,5575.00,0.098,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,5575.00,0.098,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,5606.83,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 217107 c,,,,5646.00,,,344.5647243,-2.3954489,20.0619000,6.8950000,6.1550000
HD 21749 c,,966,,4628.53,,,51.7501882,-63.5001660,16.3200000,9.2140000,8.0800000
HD 21749 c,3.70000,701,88.900,4640.00,-0.686,,51.7501882,-63.5001660,16.3200000,9.2140000,8.0800000
HD 217786 b,9185.24096,,25.200,5966.00,,,345.7838088,-0.4303594,55.4847000,8.2850000,7.7800000
HD 217786 b,4402.55909,,69.767,,,,345.7838088,-0.4303594,55.4847000,8.2850000,7.7800000
HD 217786 b,,,,5966.00,0.276,1.4000,345.7838088,-0.4303594,55.4847000,8.2850000,7.7800000
HD 217786 c,,,,,,,345.7838088,-0.4303594,55.4847000,8.2850000,7.7800000
HD 217958 b,166.54209,,91.357,,,,346.1365770,-25.6917758,61.7957000,8.6560000,8.0500000
HD 218566 b,,,,4942.85,,,347.2974170,-2.2611645,28.8274000,9.6100000,8.6000000
HD 218566 b,,,,4730.00,,,347.2974170,-2.2611645,28.8274000,9.6100000,8.6000000
HD 218566 b,,,,4820.00,-0.452,,347.2974170,-2.2611645,28.8274000,9.6100000,8.6000000
HD 219077 b,,,,5364.00,,,348.5319387,-62.7018297,29.1864000,6.9010000,6.1200000
HD 219077 b,3057.50928,,90.178,,,,348.5319387,-62.7018297,29.1864000,6.9010000,6.1200000
HD 219077 b,3359.44626,,82.200,5362.00,,,348.5319387,-62.7018297,29.1864000,6.9010000,6.1200000
HD 219077 b,,,,5362.00,0.425,1.4600,348.5319387,-62.7018297,29.1864000,6.9010000,6.1200000
HD 219134 b,,,85.058,4699.00,-0.577,0.4000,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,4.74000,1015,85.050,4699.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,,,,4817.14,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,,951,,4884.29,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,,930,85.008,4700.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 b,,,85.050,4699.00,-0.577,0.4000,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,,716,87.304,4700.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,,664,,4884.29,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,4.36000,782,87.280,4699.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,,,,4817.14,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 c,,,,4699.00,-0.577,0.4000,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 d,,,,4699.00,-0.577,0.4000,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 d,,,,4817.14,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 d,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 d,16.17000,410,,4699.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 f,,,,4817.14,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 f,7.30000,523,,4699.00,-0.577,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 f,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 g,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 h,,,,4913.00,-0.509,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 h,,,,4699.00,-0.577,0.4000,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 h,,,,4817.14,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219134 h,,,,,,,348.3372026,57.1696255,6.5312700,6.5850000,5.5691100
HD 219139 b,,,,4831.00,1.795,2.0400,348.3604055,11.0649832,104.9350000,6.8520000,5.8486300
HD 219415 b,,,,4820.00,0.620,,348.7243579,56.7303001,165.1840000,9.9030000,8.9090000
HD 219666 b,,788,,5586.00,,,349.5592665,-56.9039857,94.1719000,10.5960000,9.8090000
HD 219666 b,16.60000,1073,86.380,5527.00,,2.2000,349.5592665,-56.9039857,94.1719000,10.5960000,9.8090000
HD 219666 b,,,,5527.00,,2.2000,349.5592665,-56.9039857,94.1719000,10.5960000,9.8090000
HD 219666 b,,,86.380,5527.00,,2.2000,349.5592665,-56.9039857,94.1719000,10.5960000,9.8090000
HD 219666 b,,838,88.938,5527.00,,,349.5592665,-56.9039857,94.1719000,10.5960000,9.8090000
HD 219828 b,,,,5869.00,,,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 b,,,,5891.00,0.489,2.9000,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 b,,,,5891.00,0.524,2.9000,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 b,,,,,,,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 b,,,,5807.00,0.420,,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 c,,,,5891.00,0.489,2.9000,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 c,5102.41725,,122.816,,,,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 219828 c,,,,5807.00,0.420,,349.6947029,18.6457524,73.1140000,8.6600000,8.0400000
HD 220074 b,,,,3787.00,,,350.0599827,61.9701062,324.5400000,8.1090000,6.4060700
HD 220074 b,,,,3935.00,,3.0000,350.0599827,61.9701062,324.5400000,8.1090000,6.4060700
HD 220197 b,,,,5683.00,,1.5000,350.4946927,16.6323305,64.4110000,9.5180000,8.9200000
HD 220689 b,,,,5921.00,0.093,2.3000,351.4707282,-20.6167923,46.8778000,8.3560000,7.7400000
HD 220689 b,,,,5921.00,,,351.4707282,-20.6167923,46.8778000,8.3560000,7.7400000
HD 220689 b,381.39409,,71.000,5921.00,,,351.4707282,-20.6167923,46.8778000,8.3560000,7.7400000
HD 220773 b,,,,5940.00,,,351.6144715,8.6428871,50.5103000,7.8030000,7.1083100
HD 220842 b,,,,5960.00,,3.4000,351.6534162,56.8871415,64.6498000,8.5730000,7.9800000
HD 221287 b,,,,6304.00,0.220,,352.8362230,-58.2097540,55.9231000,8.2700010,7.8200000
HD 221416 b,60.50000,,85.750,5080.00,0.712,2.8000,353.0331863,-21.8012007,95.5483000,9.0020000,8.1500000
